,AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
0,1.1556397215460155,0.7839421873236941,0.6045072559656236,1.3116426984218745,-1.1295682418661406,1.0757039031706475,0.7086280110784379,1.1087522375836598,0.8718725707189839,-0.046797410303801905,1.125433225674508,1.0912279365756112,-0.06986663450213712,-0.6884426018540489,1.1699344228218724,0.24046724430856115,0.5381949206051099,0.43558116117802376,-0.023940815329850235,-0.40172427638707453,-0.6071786265386063,0.8107688591471949,-0.6951568856595434,-0.5538103851289579,0.5554874685784846,-0.34968313081047697,-0.5752812564453871,0.2185650496373542,-1.3428107335018304,-1.2672685138470952,-0.8227277142480153,0.5383403283911485,0.43559288845486954,-0.023907912037632883,0
1,0.3716995492861669,0.06706713682379528,-0.18747301221332896,0.8697892018207573,-1.8997708173399581,0.4314367571005216,0.8574104388287618,0.3233726326514682,0.8048524939492474,-0.05137327207557965,1.6889976183389634,1.5981419324456572,-0.0649753709344347,0.013018959944290146,1.7650844845297458,0.5190359071393343,-0.0033662113327748468,0.28410467885320373,-0.024699534939422018,-0.2826777601069656,-0.5290525114986151,0.4027805562508294,-0.34162048306490644,-0.413033662532175,0.2574944962883905,-0.5621542158817673,-0.6614067064655219,-0.2980090645216104,-0.11703018471009605,-0.49322492153245245,-0.2534217218572281,-0.0035497282710094187,0.28411297624526144,-0.02469437820413478,0
2,2.132264582985326,1.4391310968174227,1.3191214299780938,1.9218990996518406,-0.9931194693444246,1.7941030796001294,0.7912849153841727,2.0691489989571763,0.5479421996652625,-0.04582047785191317,1.227129055929748,1.0204209022318593,-0.079649161637542,-0.9222631224534955,1.088247159450203,0.3968566690556629,0.9589288207923151,0.7423448549427533,0.35530795731795295,0.10409650254083055,-0.32271896875290373,1.582297361744526,-0.8533095338049388,-0.6447427179067842,1.0556730199449877,-0.17166681629128802,-0.33386820066624356,0.4579863885724124,-3.049847711577297,-2.670541373843431,-2.197276734460224,0.958897491429207,0.7423351066419688,0.3552428005611396,0
3,1.0987290255698998,0.7163504975701979,0.5359695269538681,1.30839854003555,-1.2502295531043512,1.0312278641455732,0.7141384713654865,1.0519916561655502,0.737832417179513,-0.04761152068037587,1.2440783609722879,1.1572072185777442,-0.06986663450213712,-0.4546220812546024,1.2441955713415715,0.13783668431827545,-0.41689956095271613,-0.33135994736208607,-0.6393503191349733,-0.05054974488700868,-0.3467338191204133,0.8663544861354747,0.3915459179954385,0.7000935602973427,2.4539477360754294,0.27406583286917663,0.9357074855021523,2.187189314793283,-0.011006366239433933,-0.1777061521823227,-0.12514217353733273,-0.41689381616061527,-0.3314751510447809,-0.6393685763122475,0
4,0.45964056900270245,0.250602806776878,0.09151124449231661,0.7614632070553682,-1.0258220677173981,0.5074252674094026,0.49372005988351886,0.4317170244949132,0.3841153453392416,-0.04605628913340356,1.102834152284454,1.022030153012399,-0.060084107366732246,-0.22080156065515638,1.0903689065507656,0.250241583355254,0.1676344069398,0.14888046038446845,-0.5024523193372139,0.20196403438144755,-0.24807326680965347,0.20924058235548793,-0.4714520332526759,-0.34067269507299475,1.00540152647642,-0.5348948190995828,-0.5702857666334251,0.3093059811521908,-0.39932919666884154,-0.4066267315373263,0.14329324768084567,0.16764557171177988,0.1489101068794613,-0.5025789785998103,0
5,1.0323954110797058,0.6565216760481563,0.6207158593497679,1.1044569966952948,-0.7360093855844969,0.9789745211048276,0.8574104388287618,0.9764181556511417,0.8234691819408406,-0.043810467404923684,1.2935138340130306,0.8321385609086986,-0.0649753709344347,-0.6884426018540489,0.8718289551927945,0.3773079909622718,-0.023915187389352558,-0.24701746234734268,-0.7735881739601499,-0.12542974979667237,-0.42894484005815803,1.3563647362317948,0.03143308066906825,0.3616713228585966,2.065529310124893,-0.21342074004267955,0.24512776823462576,1.1885509512311316,-0.4562710786703798,-0.24112818376285391,-0.012710657165552964,-0.023843509647225758,-0.24696627455675896,-0.7736322297487452,0
6,1.4285405031849272,0.9750184133219179,0.9620376392819243,1.3708544993823146,-0.6525613759431174,1.284645325231934,0.8353685976805675,1.369218297818682,0.9575093354803116,-0.04311987722341613,1.155094509498953,0.7291465109541502,-0.06986663450213712,-0.9222631224534955,0.75619373821212,0.09385215860815221,0.48134732133855784,0.6899296217612204,0.40010479865625537,0.7324222386535704,0.6615968088963149,1.5699155358429169,-0.030406620114812127,-0.1069429211922117,1.0948784613921725,-0.4073499003991844,-0.45269140218285636,0.5544382878049662,-1.5648228376905624,-2.0468563062561063,-1.6776458026479975,0.4810655218367261,0.6898419976274073,0.39984931101647336,0
7,0.7868677412430767,0.532275763270717,0.39777515647152023,0.9930286933839543,-0.9085437838970795,0.7814957541983084,0.6204606464856485,0.7487597666456376,-0.6156007998093137,-0.0451860332136176,0.9983134378554578,0.9109918491551505,-0.0649753709344347,-0.4546220812546024,0.9620032069667143,0.04009329385133615,-0.3055775542588223,-0.0398072959294299,-0.08138606772040123,-1.514057230675434,-2.1312332036376107,-1.0963587040242873,-0.44811629710781536,0.36677123146941654,1.1736055172014388,-0.1979576050659835,0.5115449869228407,0.7538828527160054,0.09707882335520987,-0.26585780919564833,-0.3596860876664117,-0.3055956928855286,-0.040018336885940795,-0.08157901340002614,0
8,2.3115799234215464,1.6039837580062348,1.1499010269391576,2.369249715375589,-2.1354550607865574,1.9179718726991193,0.3504480924202375,2.287272198762846,0.646610646020706,-0.052524255711425584,1.0350369321142951,1.6528564589840125,-0.08454042520524443,-0.9222631224534955,1.8308586446471933,0.05964197194472184,0.9056036361847483,0.7867171830867682,0.698906160994058,0.3017828883839059,-0.2504546020863703,0.6367501494822332,-0.8947835012260319,-0.7732026800849832,0.1025697679890312,-0.27115669591763614,-0.36579125053412853,0.5032836367949883,-3.1143857069428975,-2.9382760192843747,-2.8214370506866544,0.9054285474962908,0.7867251099066098,0.6987989797183707,0
9,1.1358702519110337,0.8137505666412973,0.5981146611356258,1.307377571431378,-1.132951269284034,1.0602906854554248,0.5488246627540108,1.1005043449006784,0.9128292843004886,-0.046819868521086716,0.9248664493377845,1.0719169272091336,-0.06986663450213712,-0.6884426018540489,1.1465952047156802,0.0889649890848058,0.9233776595789421,0.6707661875216749,0.035577036969773455,0.4755457472346571,0.13451572234046427,1.8917002205181916,-0.4419641484878067,-0.20653547613935477,1.487090962321469,-0.3026710493041463,-0.21934592888078522,0.8213894198408139,-2.086870959010428,-1.7028979413025815,-1.005978807412971,0.9235297533524255,0.6708733637128215,0.035493414891063106,0
